City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Vagur,FO,61.4732,-6.8119,46.04,82,100,16.53,overcast clouds
346,Mana,GF,5.6592,-53.7767,78.87,86,97,8.77,overcast clouds
347,Banda Aceh,ID,5.5577,95.3222,81.77,77,76,3.47,broken clouds
348,Aripuana,BR,-9.1667,-60.6333,71.82,99,90,1.57,overcast clouds
349,Stolberg,DE,50.7667,6.2333,45.25,91,68,6.08,broken clouds
350,Houma,US,29.5958,-90.7195,54.0,89,0,3.76,clear sky
351,Kaputa,ZM,-8.4689,29.6619,73.31,49,73,1.48,broken clouds
352,Opuwo,NA,-18.0607,13.84,65.7,38,80,1.7,broken clouds
353,Larsnes,NO,62.2028,5.5773,40.68,82,100,8.3,overcast clouds
354,Nome,US,64.5011,-165.4064,21.27,73,90,9.22,light snow
355,Hit,IQ,33.6416,42.8251,61.47,27,0,10.65,clear sky
356,Ewa Beach,US,21.3156,-158.0072,84.15,58,20,11.01,few clouds
357,East London,ZA,-33.0153,27.9116,64.36,93,100,7.94,light rain
358,Vila Franca Do Campo,PT,37.7167,-25.4333,70.2,74,34,11.68,scattered clouds
359,Baculin,PH,7.4525,126.5842,86.25,68,2,4.65,clear sky
360,Narsaq,GL,60.9167,-46.05,30.42,82,100,1.61,overcast clouds
361,Jalu,LY,29.0331,21.5482,65.44,55,0,5.48,clear sky
362,Road Town,VG,18.4167,-64.6167,79.0,71,23,10.74,few clouds
363,Severo-Yeniseyskiy,RU,60.3725,93.0408,26.13,88,100,14.65,overcast clouds
364,Falkenberg,SE,56.9055,12.4912,43.97,91,100,10.63,overcast clouds
365,Shakawe,BW,-18.3667,21.85,78.3,40,85,5.59,overcast clouds
366,Kasongo-Lunda,CD,-6.4667,16.8167,68.16,98,90,0.29,overcast clouds
367,Katherine,AU,-14.4667,132.2667,91.72,52,75,9.22,broken clouds
368,Tuatapere,NZ,-46.1333,167.6833,68.61,47,99,3.44,overcast clouds
369,Victoria,HK,22.2855,114.1577,70.25,63,68,4.0,broken clouds
370,Mandalgovi,MN,45.7625,106.2708,19.63,62,0,6.98,clear sky
371,Camargo,MX,27.6667,-105.1667,68.86,25,13,9.53,few clouds
372,Dawlatabad,AF,36.4141,64.9053,42.31,55,99,3.53,overcast clouds
373,La Plata,AR,-34.9215,-57.9545,65.98,79,1,7.99,clear sky
374,Pemangkat,ID,1.1667,108.9667,83.23,70,37,4.59,scattered clouds
375,Bukachacha,RU,52.9833,116.9167,17.58,58,5,2.3,clear sky
376,Pisco,PE,-13.7,-76.2167,65.01,82,0,5.75,clear sky
377,Lingyuan,CN,41.24,119.4011,24.49,71,100,24.38,overcast clouds
378,Verkhoyansk,RU,67.5447,133.385,-17.0,91,30,2.8,scattered clouds
379,Koutiala,ML,12.3917,-5.4642,83.41,34,74,5.06,broken clouds
380,Chlorakas,CY,34.8042,32.4083,59.88,31,23,9.22,few clouds
381,Rio Gallegos,AR,-51.6226,-69.2181,46.45,53,0,14.97,clear sky
382,Ulladulla,AU,-35.35,150.4667,78.76,86,77,7.45,broken clouds
383,Port Lincoln,AU,-34.7333,135.8667,60.12,57,97,6.35,overcast clouds
384,Kampot,KH,10.6167,104.1833,77.05,78,20,4.99,few clouds
385,Charters Towers,AU,-20.1,146.2667,93.13,35,13,7.65,few clouds
386,Cidreira,BR,-30.1811,-50.2056,62.11,72,4,3.98,clear sky
387,Staroaleyskoye,RU,51.0061,82.0,19.4,82,96,5.35,overcast clouds
388,Rocha,UY,-34.4833,-54.3333,49.71,90,0,2.71,clear sky
389,Kibala,TD,9.1104,18.3463,76.39,52,27,3.96,scattered clouds
390,Itaituba,BR,-4.2761,-55.9836,74.66,78,86,1.81,overcast clouds
391,Kununurra,AU,-15.7667,128.7333,91.38,58,40,8.05,scattered clouds
392,Ugoofaaru,MV,5.6667,73.0,80.65,81,99,17.13,light rain
393,Sola,VU,-13.8833,167.55,81.55,73,29,9.78,scattered clouds
394,Sieradz,PL,51.5958,18.7302,45.72,86,72,14.12,broken clouds
395,Luanda,AO,-8.8368,13.2343,75.29,82,97,8.37,light rain
396,Manacor,ES,39.5696,3.2096,57.38,66,100,11.05,overcast clouds
397,Uni,RU,57.7535,51.4923,32.04,77,99,7.92,overcast clouds
398,Aswan,EG,24.0934,32.907,72.7,30,0,6.91,clear sky
399,Litovko,RU,49.2361,135.1742,27.14,47,100,3.04,overcast clouds
400,Camacha,PT,33.0833,-16.3333,63.82,63,40,11.5,scattered clouds
401,Saint-Georges,GD,12.0564,-61.7485,80.28,78,20,11.5,few clouds
402,Lodja,CD,-3.4833,23.4333,68.68,99,100,2.15,overcast clouds
403,Margate,GB,51.3813,1.3862,45.7,84,84,1.01,broken clouds
404,Knysna,ZA,-34.0363,23.0471,57.58,93,100,2.53,light rain
405,Constitucion,CL,-35.3333,-72.4167,54.3,83,5,14.12,clear sky
406,Nouakchott,MR,18.0858,-15.9785,69.73,65,100,12.62,overcast clouds
407,Ndioum,SN,16.5129,-14.6471,82.62,21,27,13.24,scattered clouds
408,Kalmunai,LK,7.4167,81.8167,76.78,86,100,3.69,overcast clouds
409,Puerto Escondido,MX,15.85,-97.0667,81.43,74,40,0.0,scattered clouds
410,Vestmanna,FO,62.1564,-7.1664,43.72,87,75,16.11,broken clouds
411,Montanha,BR,-18.1269,-40.3633,70.0,84,89,4.12,overcast clouds
412,Palmer,US,42.1584,-72.3287,44.19,69,100,3.42,overcast clouds
413,Tobermory,CA,45.2501,-81.6665,52.61,82,67,8.9,broken clouds
414,Okahandja,NA,-21.9833,16.9167,64.83,24,71,9.15,broken clouds
415,Antananarivo,MG,-18.9137,47.5361,62.56,88,40,6.91,scattered clouds
416,Shihezi,CN,44.3,86.0333,18.12,76,4,2.17,clear sky
417,Ostrovnoy,RU,68.0531,39.5131,23.97,87,99,12.86,light snow
418,Cassia,BR,-20.5831,-46.9219,71.17,84,80,3.04,broken clouds
419,Nanortalik,GL,60.1432,-45.2371,30.65,61,100,2.51,overcast clouds
420,Slavutych,UA,51.5196,30.7343,44.2,80,98,5.01,overcast clouds
421,Katsuura,JP,35.1333,140.3,68.18,59,96,16.69,overcast clouds
422,Goya,AR,-29.14,-59.2626,65.91,73,6,3.87,clear sky
423,Burnie,AU,-41.0667,145.9167,60.49,48,8,10.45,clear sky
424,Ahipara,NZ,-35.1667,173.1667,66.18,78,41,5.5,scattered clouds
425,Gondanglegi,ID,-7.7479,112.0132,85.14,68,100,4.88,light rain
426,Salcininkai,LT,54.3,25.3833,42.91,84,77,13.89,broken clouds
427,Yantal,RU,56.8471,105.2542,32.23,94,100,13.67,light snow
428,Naze,JP,28.3667,129.4833,74.32,63,100,4.9,overcast clouds
429,Yengema,SL,8.7167,-11.1667,69.13,99,85,2.21,overcast clouds
430,Erenhot,CN,43.6475,111.9767,18.09,73,46,8.77,scattered clouds
431,San Luis,AR,-33.295,-66.3356,65.35,47,13,7.58,few clouds
432,Luderitz,NA,-26.6481,15.1594,56.25,83,0,8.59,clear sky
433,Nador,MA,35.174,-2.9287,48.45,71,0,3.44,clear sky
434,Ivolginsk,RU,51.7492,107.2837,20.86,79,97,2.24,overcast clouds
435,Touros,BR,-5.1989,-35.4608,81.5,77,82,13.15,broken clouds
436,Conakry,GN,9.538,-13.6773,80.67,83,75,9.22,light rain
437,Fort Saint James,CA,54.4333,-124.25,28.26,82,95,2.46,overcast clouds
438,Russell,US,32.3502,-85.1999,49.96,63,0,5.41,clear sky
439,Yuzhou,CN,34.1628,113.4639,44.87,33,0,14.47,clear sky
440,Alyangula,AU,-13.8483,136.4192,89.47,66,75,8.05,broken clouds
441,Corbelia,BR,-24.7989,-53.3067,68.09,85,3,2.93,clear sky
442,Kuzedeyevo,RU,53.3308,87.2019,25.03,92,83,3.4,broken clouds
443,Sovetskiy,RU,61.3614,63.5842,32.11,94,99,7.74,overcast clouds
444,Aksaray,TR,38.3726,34.0254,36.99,54,95,3.0,overcast clouds
445,Amursk,RU,50.2261,136.8994,27.55,53,89,4.65,overcast clouds
446,Korla,CN,41.7597,86.1469,26.26,32,0,3.6,clear sky
447,Smithers,CA,54.7804,-127.1743,28.72,93,75,4.61,broken clouds
448,Cayenne,GF,4.9333,-52.3333,81.09,84,75,3.0,broken clouds
449,Mehendiganj,BD,22.8167,90.5333,72.36,69,6,6.24,clear sky
450,Hovd,MN,48.0056,91.6419,19.17,50,0,2.08,clear sky
451,Nurobod,UZ,40.9056,69.8023,32.85,33,100,1.25,overcast clouds
452,Palanga,LT,55.9175,21.0686,46.42,87,75,10.36,broken clouds
453,Sulangan,PH,11.1373,123.7228,83.48,77,14,8.88,few clouds
454,Kaeo,NZ,-35.1,173.7833,67.08,72,39,4.94,scattered clouds
455,Sayla,IN,22.55,71.4667,71.46,37,53,8.34,broken clouds
456,Pyu,MM,18.4833,96.4333,78.53,81,16,7.36,few clouds
457,Samarai,PG,-10.6167,150.6667,84.99,72,3,14.03,clear sky
458,Neiafu,TO,-18.65,-173.9833,77.68,100,90,3.44,moderate rain
459,Vao,NC,-22.6667,167.4833,72.18,64,10,6.31,clear sky
460,Altay,CN,47.8667,88.1167,18.05,53,0,6.58,clear sky
461,Evanston,US,42.0411,-87.6901,58.95,63,75,5.01,broken clouds
462,Pedernales,DO,18.0384,-71.744,79.14,80,70,5.14,broken clouds
463,Conil,FR,44.9673,3.7177,35.35,91,100,9.37,overcast clouds
464,Aykhal,RU,66.0,111.5,16.48,94,95,18.45,overcast clouds
465,Conceicao Da Barra,BR,-18.5933,-39.7322,71.73,84,59,4.47,broken clouds
466,Oussouye,SN,12.485,-16.5469,78.39,75,26,6.6,scattered clouds
467,Jiangyou,CN,31.7667,104.7167,46.31,72,18,4.25,few clouds
468,Champerico,GT,14.3,-91.9167,81.03,79,56,1.1,broken clouds
469,Tres Arroyos,AR,-38.3739,-60.2798,49.28,91,41,7.81,scattered clouds
470,Comodoro Rivadavia,AR,-45.8667,-67.5,58.86,63,0,16.11,clear sky
471,Aginskoye,RU,51.1,114.53,23.07,69,8,6.98,clear sky
472,Kloulklubed,PW,7.0419,134.2556,79.3,77,98,17.18,overcast clouds
473,Sur,OM,22.5667,59.5289,73.98,61,0,1.32,clear sky
474,Kirensk,RU,57.7853,108.1119,31.26,95,100,13.53,light snow
475,Tura,IN,25.5198,90.2201,68.68,74,70,1.48,broken clouds
476,Chaman,PK,30.9236,66.4512,52.07,43,0,2.71,clear sky
477,Ambovombe,MG,-25.1667,46.0833,69.94,75,11,5.12,few clouds
478,Honiara,SB,-9.4333,159.95,86.0,67,75,5.95,broken clouds
479,Halifax,CA,44.6453,-63.5724,48.2,91,29,9.22,scattered clouds
480,Gordeyevka,RU,52.9569,31.9703,43.07,87,100,14.2,moderate rain
481,Inhambane,MZ,-23.865,35.3833,71.78,89,46,5.59,scattered clouds
482,Axim,GH,4.8699,-2.2405,78.55,87,99,6.85,overcast clouds
483,Ambunti,PG,-4.2365,142.8448,92.32,50,45,3.71,scattered clouds
484,Northam,GB,51.0333,-4.2167,48.47,91,21,4.99,few clouds
485,Shache,CN,38.4167,77.2406,30.61,43,0,4.54,clear sky
486,Bairiki,KI,1.3292,172.9752,86.0,70,40,9.22,scattered clouds
487,Coquimbo,CL,-29.9533,-71.3436,55.13,87,0,4.61,clear sky
488,Mozarlandia,BR,-14.7447,-50.5706,76.87,82,98,4.83,overcast clouds
489,Barranca,PE,-10.75,-77.7667,64.06,80,93,8.19,overcast clouds
490,Fayaoue,NC,-20.65,166.5333,74.8,67,66,5.35,broken clouds
491,Voyinka,UA,45.8699,33.9914,53.98,95,91,9.91,overcast clouds
492,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.6,93,90,3.44,overcast clouds
493,Teguldet,RU,57.3064,88.1667,28.62,74,100,14.58,overcast clouds
494,Otjimbingwe,NA,-22.35,16.1333,60.3,42,8,5.37,clear sky
495,Lengshuijiang,CN,27.6881,111.4294,47.98,50,5,3.15,clear sky
496,Copalillo,MX,18.0333,-99.1167,69.91,63,92,0.09,overcast clouds
497,Plettenberg Bay,ZA,-34.0527,23.3716,57.97,91,100,3.06,overcast clouds
498,Karratha,AU,-20.7377,116.8463,79.77,40,1,15.1,clear sky
499,Menongue,AO,-14.6585,17.691,64.35,74,100,3.15,overcast clouds
500,Aksay,RU,47.26,39.87,35.82,64,99,3.89,overcast clouds
501,Marzuq,YE,14.4,46.4667,65.1,36,0,0.6,clear sky
502,Mareeba,AU,-17.0,145.4333,92.32,62,83,8.75,broken clouds
503,Verkhnetulomskiy,RU,68.6073,31.7962,17.73,94,67,4.61,broken clouds
504,Pyryatyn,UA,50.2445,32.5107,43.63,87,100,8.37,overcast clouds
505,Caravelas,BR,-17.7125,-39.2481,72.68,82,93,4.5,overcast clouds
506,Bonavista,CA,48.6499,-53.1147,47.12,81,96,11.95,overcast clouds
507,Kapoeta,SS,4.7717,33.5903,79.74,57,93,5.12,overcast clouds
508,Kiunga,PG,-6.1219,141.2906,91.4,57,74,2.26,moderate rain
509,Capreol,CA,46.706,-80.9225,46.87,93,40,5.75,scattered clouds
510,Peno,RU,56.9262,32.7426,39.6,96,100,11.1,overcast clouds
511,Anadyr,RU,64.75,177.4833,10.9,85,20,4.47,fog
512,Shingu,JP,33.7333,135.9833,70.79,74,35,20.0,scattered clouds
513,Poum,NC,-20.2333,164.0167,76.21,78,85,15.55,overcast clouds
514,Brainerd,US,46.358,-94.2008,43.09,87,90,3.44,fog
515,Leona Vicario,MX,20.9667,-87.1917,75.81,85,0,2.71,clear sky
516,Inuvik,CA,68.3499,-133.7218,14.86,92,90,5.75,light snow
517,Rehoboth,NA,-23.3167,17.0833,61.43,23,39,15.77,scattered clouds
518,Montbrison,FR,45.6667,4.0833,46.74,95,97,6.89,overcast clouds
519,Kimbe,PG,-5.5502,150.1429,89.6,59,39,4.43,light rain
520,Qaqortoq,GL,60.7167,-46.0333,30.7,84,100,2.73,overcast clouds
521,Christchurch,NZ,-43.5333,172.6333,67.48,74,90,4.0,overcast clouds
522,Ryotsu,JP,38.0833,138.4333,69.76,64,95,8.5,overcast clouds
523,Sines,PT,37.9562,-8.8698,49.28,75,24,5.99,few clouds
524,Pavino,RU,59.1139,46.1414,32.76,90,100,6.06,snow
525,Kulhudhuffushi,MV,6.6221,73.07,80.58,77,73,14.07,broken clouds
526,Izazi,TZ,-7.2,35.7333,73.13,57,49,2.91,scattered clouds
527,Lorengau,PG,-2.0226,147.2712,83.08,79,45,10.92,scattered clouds
528,San Andres,CO,12.5847,-81.7006,82.42,78,75,4.61,broken clouds
529,Yushala,RU,57.0761,64.2601,33.55,87,100,12.48,overcast clouds
530,Lincoln,US,40.8,-96.667,58.95,77,1,0.0,clear sky
531,Havoysund,NO,70.9963,24.6622,29.28,91,100,12.21,snow
532,Bloemfontein,ZA,-29.1211,26.214,62.08,82,100,8.05,overcast clouds
533,San Patricio,US,28.017,-97.5169,70.83,71,0,7.67,clear sky
534,Padang,ID,-0.9492,100.3543,82.45,81,100,5.01,overcast clouds
535,Ilo,PE,-17.6394,-71.3375,63.46,84,68,4.43,broken clouds
536,Tinskoy,RU,56.1525,96.9161,36.0,65,100,15.68,light rain
537,Ivanivka,UA,46.7208,34.553,52.48,88,99,9.28,overcast clouds
538,Evensk,RU,61.95,159.2333,25.0,95,100,5.12,snow
539,Ust-Uda,RU,54.1742,103.0304,28.08,84,100,4.25,overcast clouds
540,Acapulco,MX,16.8634,-99.8901,82.22,83,40,2.3,scattered clouds
541,Steamboat Springs,US,40.485,-106.8317,50.56,37,1,5.75,clear sky
542,Carmen,MX,18.6333,-91.8333,77.04,69,1,2.3,clear sky
543,Abay,KZ,49.6311,72.8539,8.98,62,0,5.57,clear sky
544,Griffith,US,41.5284,-87.4237,58.05,70,1,3.0,clear sky
545,Nokha,IN,27.6,73.4167,71.2,27,1,3.42,clear sky
546,Mount Isa,AU,-20.7333,139.5,83.97,61,40,8.05,scattered clouds
547,Lavumisa,SZ,-27.31,31.892,70.92,95,100,5.75,overcast clouds
548,Ratnagiri,IN,16.9833,73.3,74.89,69,100,7.45,overcast clouds
549,Santiago Del Estero,AR,-27.7951,-64.2615,66.81,67,4,5.08,clear sky
550,Luena,AO,-11.7833,19.9167,65.3,77,76,5.41,broken clouds
551,Henties Bay,NA,-22.116,14.2845,53.85,90,17,11.52,few clouds
552,Puri,IN,19.8,85.85,70.32,64,9,9.95,clear sky
553,Yarada,IN,17.65,83.2667,77.32,61,40,6.91,haze
554,Bogashevo,RU,56.3683,85.1447,28.98,66,0,22.37,clear sky
555,Urengoy,RU,65.9667,78.3667,32.23,95,100,16.33,overcast clouds
556,Chirongui,YT,-12.9319,45.1483,76.93,76,5,1.83,clear sky
557,Araouane,ML,18.9048,-3.5265,78.33,22,7,10.69,clear sky
558,Danielskuil,ZA,-28.1887,23.5395,66.58,20,100,4.03,overcast clouds
559,Noumea,NC,-22.2763,166.4572,84.18,63,39,12.03,scattered clouds
560,Ust-Omchug,RU,61.15,149.6333,6.8,94,100,5.75,overcast clouds
561,Bambanglipuro,ID,-7.95,110.2833,82.56,76,100,1.59,heavy intensity rain
562,Kenai,US,60.5544,-151.2583,31.14,93,90,8.05,light snow
563,Verkhnevilyuysk,RU,63.4453,120.3167,23.9,94,100,9.44,light snow
564,Vigrestad,NO,58.5667,5.7,46.0,80,100,17.13,overcast clouds
565,Trincomalee,LK,8.5711,81.2335,76.96,89,100,13.35,heavy intensity rain
566,Aljezur,PT,37.3191,-8.8033,44.64,49,0,6.64,clear sky
567,Kamenka,RU,51.3223,42.7678,39.63,89,100,8.48,overcast clouds
568,Sabha,LY,27.0377,14.4283,68.32,27,25,11.25,scattered clouds
569,Diffa,NE,13.3154,12.6113,79.34,25,99,9.26,overcast clouds
570,Paka,MY,4.6374,103.4368,83.34,76,79,1.57,broken clouds
571,Shimoda,JP,34.6667,138.95,64.76,68,64,18.45,broken clouds
572,Adre,TD,13.4667,22.2,71.01,21,7,6.33,clear sky
573,Zhangye,CN,38.9342,100.4517,25.57,39,0,1.01,clear sky
574,Abong Mbang,CM,3.9833,13.1833,67.05,98,100,0.78,overcast clouds
575,Walvis Bay,NA,-22.9575,14.5053,54.09,82,2,3.44,clear sky
576,Einbeck,DE,51.8167,9.8667,46.72,84,100,5.01,overcast clouds
577,Kieta,PG,-6.2167,155.6333,86.52,56,6,5.93,clear sky
578,Sawtell,AU,-30.3833,153.1,76.19,90,75,6.91,light rain
579,Alenquer,BR,-1.9417,-54.7383,75.54,77,79,2.39,broken clouds
580,Moralillo,MX,22.2167,-97.9,77.09,78,40,0.0,scattered clouds
581,Magdagachi,RU,53.45,125.8,19.44,50,6,0.85,clear sky
582,Tiznit,MA,29.5833,-9.5,55.36,41,0,4.76,clear sky
583,Crotone,IT,39.0851,17.1178,63.93,78,100,7.52,overcast clouds
584,Norilsk,RU,69.3535,88.2027,18.91,96,100,5.59,light snow
585,Mogadishu,SO,2.0371,45.3438,78.71,77,100,9.57,overcast clouds
586,Anloga,GH,5.7947,0.8973,75.42,81,69,9.6,broken clouds
587,Oriximina,BR,-1.7656,-55.8661,77.04,83,87,2.44,overcast clouds
588,Westport,US,41.1415,-73.3579,51.75,70,1,4.61,clear sky
589,Kautokeino,NO,69.0125,23.0412,12.85,88,100,3.09,overcast clouds
590,Keti Bandar,PK,24.1447,67.4497,76.55,38,4,7.4,clear sky
591,Pozarevac,RS,44.6153,21.1825,50.02,91,83,4.09,broken clouds
592,Bilibino,RU,68.0546,166.4372,-2.9,98,61,2.93,broken clouds
593,Kaohsiung,TW,22.6163,120.3133,85.95,66,40,4.0,scattered clouds
594,Purpe,RU,64.4803,76.6897,33.17,97,100,19.39,overcast clouds
595,Komsomolskiy,UZ,40.4272,71.7189,36.32,69,75,2.3,haze
596,Nizhniy Kuranakh,RU,58.8353,125.4869,20.43,66,97,9.6,overcast clouds
597,Fort Nelson,CA,58.8053,-122.7002,24.39,93,90,0.0,light shower snow
598,Domoni,KM,-12.2569,44.5319,77.31,83,12,1.57,few clouds
599,Invermere,CA,50.5167,-116.0354,31.08,74,22,5.91,few clouds
600,Sambava,MG,-14.2667,50.1667,72.72,85,17,8.84,few clouds
601,Dhidhdhoo,MV,6.8833,73.1,80.55,77,37,11.86,scattered clouds
602,Pouembout,NC,-21.1333,164.9,79.65,62,100,3.15,overcast clouds
603,Hambantota,LK,6.1241,81.1185,78.67,80,99,17.96,overcast clouds
604,Majene,ID,-3.5403,118.9707,83.48,70,99,1.59,overcast clouds
605,Ayan,RU,56.45,138.1667,23.07,55,1,23.29,clear sky
606,Aksarka,RU,66.5606,67.7975,18.25,94,100,7.16,overcast clouds
607,Didi Lilo,GE,41.7361,44.9647,47.98,76,90,0.0,overcast clouds
608,Hajduboszormeny,HU,47.6667,21.5167,46.13,88,100,4.29,overcast clouds
609,Portobelo,PA,9.55,-79.65,78.96,84,99,6.89,overcast clouds
610,Szczecinek,PL,53.7079,16.6994,42.78,90,100,11.36,overcast clouds
611,Uruzgan,AF,32.8333,66.0,44.94,60,0,3.78,clear sky
612,Portland,US,45.5234,-122.6762,47.61,92,90,5.99,light rain
613,Dentsville,US,34.064,-80.9582,48.25,70,1,0.0,clear sky
614,Nemuro,JP,43.3236,145.575,48.63,72,64,9.57,broken clouds
615,Tecuala,MX,22.3986,-105.4569,74.46,81,32,2.59,scattered clouds
616,Mount Forest,CA,43.9795,-80.7221,47.59,87,100,3.44,overcast clouds
617,San Juan,AR,-31.5375,-68.5364,72.28,34,1,10.74,clear sky
618,Totness,SR,5.8833,-56.3167,78.78,85,78,10.07,broken clouds
619,High Level,CA,58.5169,-117.136,26.71,93,90,6.91,light snow
620,Pangai,TO,-19.8,-174.35,75.31,94,90,0.0,moderate rain
621,Hervey Bay,AU,-25.2986,152.8535,82.04,80,86,17.36,overcast clouds
622,Bartica,GY,6.4,-58.6167,75.52,99,100,2.33,overcast clouds
623,Ponta Delgada,PT,37.7333,-25.6667,70.5,77,40,12.66,scattered clouds
624,Southbridge,US,42.0751,-72.0334,43.39,71,100,3.47,overcast clouds
625,Osypenko,UA,46.9136,36.8253,47.84,73,91,6.67,overcast clouds
626,Phibun Mangsahan,TH,15.2447,105.2291,85.1,70,49,8.01,scattered clouds
627,Port-Cartier,CA,50.0334,-66.8654,43.75,79,100,7.61,overcast clouds
628,Krasnyy Yar,RU,46.5331,48.3456,46.33,90,12,3.87,few clouds
629,Rio Grande,BR,-32.035,-52.0986,56.95,75,0,5.53,clear sky
630,Farrukhnagar,IN,17.0778,78.2011,69.51,68,79,6.73,broken clouds
631,Yerofey Pavlovich,RU,53.9667,121.9667,17.37,57,0,2.13,clear sky
632,Milkovo,RU,54.7167,158.6167,31.05,62,46,6.51,scattered clouds
633,Temiscaming,CA,46.7212,-79.0971,47.68,100,98,2.3,overcast clouds
634,Bandrele,YT,-12.9067,45.1914,76.75,88,0,5.75,clear sky
635,Mirpur Sakro,PK,24.5474,67.6277,62.82,34,12,4.25,few clouds
636,Igarka,RU,67.4667,86.5833,32.76,98,100,12.68,light snow
637,Chokwe,MZ,-24.5333,32.9833,73.35,83,58,8.41,broken clouds
638,Sainte-Suzanne,RE,-20.9061,55.6089,73.58,73,0,11.5,clear sky
639,Constantine,DZ,36.365,6.6147,51.21,81,75,3.44,broken clouds
640,Shizilu,CN,35.1711,118.8289,36.28,46,1,15.43,clear sky
641,Netarhat,IN,23.4833,84.2667,58.05,60,17,1.45,few clouds
642,Lieksa,FI,63.3167,30.0167,31.1,84,93,14.16,light snow
643,Lahij,YE,13.1667,44.5833,72.99,66,9,4.27,clear sky
644,Kathu,TH,7.9178,98.3332,85.69,98,100,12.1,overcast clouds
645,Soyo,AO,-6.1349,12.3689,77.31,86,97,7.74,light rain
646,Wooster,US,40.8051,-81.9351,52.45,86,6,4.68,clear sky
647,Weligama,LK,5.9667,80.4167,77.29,85,100,11.52,overcast clouds
648,Ust-Nera,RU,64.5667,143.2,-11.42,97,80,5.66,broken clouds
649,Jinchang,CN,38.4953,102.1739,30.22,15,0,0.94,clear sky
650,Morehead,US,37.2711,-87.1764,48.83,93,1,0.0,clear sky
651,Necochea,AR,-38.5473,-58.7368,54.03,89,66,11.61,broken clouds
652,Rio Bananal,BR,-19.265,-40.3333,70.54,89,99,3.42,overcast clouds
653,Mudanjiang,CN,44.5833,129.6,37.09,92,100,8.19,moderate rain
654,Vilhena,BR,-12.7406,-60.1458,67.21,97,60,1.97,broken clouds
655,Dharchula,IN,29.85,80.5333,55.36,33,0,7.07,clear sky
656,Quatre Cocos,MU,-20.2078,57.7625,76.08,81,86,10.98,overcast clouds
657,Svetlogorsk,BY,52.6333,29.7333,42.89,89,100,11.45,overcast clouds
658,Oyon,PE,-10.6681,-76.7731,47.21,82,100,1.81,overcast clouds
659,Bollnas,SE,61.3482,16.3946,32.13,86,11,7.58,few clouds
660,Hima,UG,0.2958,30.1804,65.23,93,70,1.32,broken clouds
661,Zhuanghe,CN,39.7008,122.9911,31.71,75,82,20.62,broken clouds
662,Aktash,RU,50.3,87.7333,3.45,75,2,4.25,clear sky
663,Yoichi,JP,43.2039,140.7703,56.23,64,82,3.78,broken clouds
664,Formosa,AR,-26.1775,-58.1781,73.38,78,0,6.91,clear sky
665,Suntar,RU,62.1444,117.6319,27.34,93,100,10.27,light snow
666,Mildura,AU,-34.2,142.15,69.08,37,80,6.91,broken clouds
667,Edson,CA,53.5835,-116.4356,26.74,59,1,3.44,clear sky
668,Bilma,NE,18.6853,12.9164,73.83,17,50,5.44,scattered clouds
669,Talaya,RU,61.3833,152.75,8.78,93,100,3.29,overcast clouds
670,Gawler,AU,-34.6,138.7333,69.6,45,54,9.53,broken clouds
671,Paamiut,GL,61.994,-49.6678,18.01,66,0,6.62,clear sky
672,Preobrazheniye,RU,42.9019,133.9064,47.3,82,100,16.84,overcast clouds
673,Nabire,ID,-3.3667,135.4833,85.75,69,94,5.48,overcast clouds
674,Mahina,PF,-17.5065,-149.489,80.37,69,75,12.66,light rain
675,Truro,GB,50.2653,-5.0544,52.56,93,90,5.75,mist
676,Alofi,NU,-19.0595,-169.9187,78.69,78,50,12.66,light rain
677,Vila Velha,BR,-20.3297,-40.2925,71.94,89,90,3.0,overcast clouds
678,Sheffield,GB,53.383,-1.4659,47.57,84,44,6.38,scattered clouds
679,Quevedo,EC,-1.0333,-79.45,77.94,66,100,4.65,overcast clouds
680,Areosa,PT,41.7178,-8.8571,56.32,58,76,6.22,broken clouds
681,Jamame,SO,0.0722,42.7506,77.38,76,100,7.54,overcast clouds
682,Forrest City,US,35.0081,-90.7898,46.26,50,0,5.55,clear sky
683,Tomigusuku,JP,26.185,127.675,77.14,73,75,10.36,broken clouds
684,Penzance,GB,50.1186,-5.5371,54.77,89,100,5.84,overcast clouds
685,Olafsvik,IS,64.8945,-23.7142,35.2,99,100,28.61,snow
686,Lismore,AU,-28.8135,153.2773,80.49,69,100,12.66,light rain
687,Krasnoselkup,RU,65.7,82.4667,32.77,95,100,21.23,overcast clouds
688,Houston,US,29.7633,-95.3633,62.74,74,1,1.01,clear sky
689,Sembakung,ID,3.8167,117.25,82.33,79,76,1.28,broken clouds
690,Umm Lajj,SA,25.0213,37.2685,77.61,50,0,7.11,clear sky
